ensembl,Pri_1,Pri_2,Pri_3,Met_1,Met_2,Met_3,Pri_1.1,Pri_2.1,Pri_3.1,Met_1.1,Met_2.1,Met_3.1,Met_v_Pri_baseMean,Met_v_Pri_log2FoldChange,Met_v_Pri_lfcSE,Met_v_Pri_stat,Met_v_Pri_pvalue,Met_v_Pri_padj,symbol,entrez,GENENAME,mouse_symbol
ENSG00000172465,0,0,1,0,1,232,0,0,0.010004726,0,0.008084627,1.914306281,11.51536575,3.742529466,3.240723883,1.154843671,NA,NA,TCEAL1,9338,transcription elongation factor A like 1,Tceal1
ENSG00000172466,1,943,3951,367,878,226,0.001390926,1.078461917,5.083381136,0.686813788,0.912840608,0.239812786,3272.192415,-5.580292389,2.398422881,-2.326650748,0.019983861,0.124418885,ZNF24,7572,zinc finger protein 24,Zfp24
ENSG00000171222,0,0,0,74,351,173,0,0,0,0.892190504,2.351042543,1.182668242,25.74554164,6.368022153,2.772428144,2.296911524,0.021623817,0.128373981,SCAND1,51282,SCAN domain containing 1,Scand1
ENSG00000172482,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,AGXT,189,alanine--glyoxylate and serine--pyruvate aminotransferase,Agxt
ENSG00000172493,2,2,0,61,335,72,0.002962892,0.002436156,0,0.121586311,0.370960056,0.08137262,22.37958899,2.985580615,2.388046115,1.250218995,0.21121956,0.346880653,AFF1,4299,AF4/FMR2 family member 1,Aff1
ENSG00000172497,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ACOT12,134526,acyl-CoA thioesterase 12,Acot12
ENSG00000171428,0,0,0,469,785,185,0,0,0,1.952992092,1.816037422,0.43680774,68.50075076,7.779814489,2.76626402,2.812390441,0.004917477,0.092436398,NAT1,9,N-acetyltransferase 1,Nat2
ENSG00000172508,1,0,0,0,0,0,0.001786097,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,CARNS1,57571,carnosine synthase 1,Carns1
ENSG00000172519,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,OR10H5,284433,olfactory receptor family 10 subfamily H member 5,Olfr1564
ENSG00000172530,1,584,0,2,2,472,0.001943944,0.933438834,0,0.005230977,0.002906098,0.699980258,113.6205326,-2.063715147,2.82526744,-0.730449485,NA,NA,BANP,54971,BTG3 associated nuclear protein,Banp
ENSG00000172531,99,412,48,1575,3700,2629,0.408022031,1.396158888,0.182991699,8.733694721,11.39847283,8.266068324,583.0975736,0.707523239,1.967570711,0.35959228,0.719152057,0.812292548,PPP1CA,5499,protein phosphatase 1 catalytic subunit alpha,Ppp1ca
ENSG00000172534,24,560,2,507,432,561,0.048952235,0.939157693,0.003773401,1.391356024,0.658630071,0.872939468,192.9675697,-0.641548725,2.141597809,-0.299565456,0.764508637,0.843539648,HCFC1,3054,host cell factor C1,Hcfc1
ENSG00000172538,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FAM170B,170370,family with sequence similarity 170 member B,Fam170b
ENSG00000172543,1,1,0,0,0,0,0.011199551,0.009208519,0,0,0,0,1.372994257,-5.299779986,3.738700082,-1.417546171,0.156323305,NA,CTSW,1521,cathepsin W,Ctsw
ENSG00000172548,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NIPAL4,348938,NIPA like domain containing 4,Nipal4
ENSG00000172554,0,0,0,0,14,0,0,0,0,0,0.05020367,0,0.511681527,0.699405941,3.916053422,0.178599694,0.858252035,NA,SNTG2,54221,syntrophin gamma 2,Sntg2
ENSG00000172568,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FNDC9,408263,fibronectin type III domain containing 9,Fndc9
ENSG00000172572,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PDE3A,5139,phosphodiesterase 3A,Pde3a
ENSG00000172575,0,0,0,0,2,0,0,0,0,0,0.003619385,0,0.073097361,-1.974123189,4.037714479,-0.488920948,0.624897665,NA,RASGRP1,10125,RAS guanyl releasing protein 1,Rasgrp1
ENSG00000172578,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KLHL6,89857,kelch like family member 6,Klhl6
ENSG00000171462,0,0,0,200,319,1,0,0,0,2.322043571,2.057588609,0.006583113,25.04156718,6.320467814,3.001495998,2.105772527,0.035224116,0.146203124,DLK2,65989,delta like non-canonical Notch ligand 2,Dlk2
ENSG00000172590,7,0,2,384,499,802,0.022029424,0,0.005822062,1.625943136,1.173821795,1.925481951,90.92434415,3.050142051,2.399039893,1.271401138,0.203585978,0.337203217,MRPL52,122704,mitochondrial ribosomal protein L52,Mrpl52
ENSG00000172594,1,0,0,0,2,0,0.007460676,0,0,0,0.011153334,0,1.291267835,-3.337709111,3.803896469,-0.877444783,0.380245098,NA,SMPDL3A,10924,sphingomyelin phosphodiesterase acid like 3A,Smpdl3a
ENSG00000172602,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RND1,27289,Rho family GTPase 1,Rnd1
ENSG00000172613,680,0,1,24,0,60,2.281054481,0,0.003102905,0.108319592,0,0.153545814,833.4987604,-7.56831486,3.094972904,-2.445357389,NA,NA,RAD9A,5883,RAD9 checkpoint clamp component A,Rad9a
ENSG00000172638,0,0,254,0,0,0,0,0,0.468197537,0,0,0,196.590304,-26.00178002,3.753351067,-6.927617364,NA,NA,EFEMP2,30008,EGF containing fibulin extracellular matrix protein 2,Efemp2
ENSG00000172640,0,0,0,0,0,1,0,0,0,0,0,0.01716654,0.04614155,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,OR10AD1,121275,olfactory receptor family 10 subfamily AD member 1,Olfr288
ENSG00000172663,1,622,54,296,1006,452,0.002271092,1.161487012,0.113441055,0.904472786,1.707769562,0.783128777,216.6751725,-0.85196415,2.160538931,-0.39432946,0.693337816,0.792411037,TMEM134,80194,transmembrane protein 134,Tmem134
ENSG00000172667,0,9,0,235,418,1,0,0.01821328,0,0.778203777,0.769005151,0.001877658,32.38716999,4.217315216,2.775653161,1.519395606,0.128662947,0.251828427,ZMAT3,64393,zinc finger matrin-type 3,Zmat3
ENSG00000172671,0,0,0,0,1,1,0,0,0,0,0.001751078,0.001787183,0.08269023,-1.856706392,4.030653596,-0.46064648,0.645052259,NA,ZFAND4,93550,zinc finger AN1-type containing 4,Zfand4
ENSG00000172673,3,3,1,1,0,0,0.009661731,0.00794409,0.002979034,0.00433314,0,0,4.959642329,-6.499229035,2.861593791,-2.271192038,0.023135355,NA,THEMIS,387357,thymocyte selection associated,Themis
ENSG00000172689,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MS4A10,341116,membrane spanning 4-domains A10,Ms4a10
ENSG00000172717,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FAM71D,161142,family with sequence similarity 71 member D,Fam71d
ENSG00000172724,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CCL19,6363,C-C motif chemokine ligand 19,Ccl19
ENSG00000172725,1633,0,2,670,1089,928,5.078734108,0,0.005753618,2.803581107,2.531591895,2.201796887,2118.118139,-3.966897071,2.79980172,-1.416849287,NA,NA,CORO1B,57175,coronin 1B,Coro1b
ENSG00000172728,0,1,0,0,216,360,0,0.001774826,0,0,0.348511362,0.592828605,24.6602966,5.588923021,3.031285896,1.843746586,0.06522008,0.175241416,FUT10,84750,fucosyltransferase 10,Fut10
ENSG00000172731,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,LRRC20,55222,leucine rich repeat containing 20,Lrrc20
ENSG00000172732,0,1,1,1,341,0,0,0.001691045,0.001902425,0.002767164,0.524223897,0,13.45858338,3.600589115,3.01363811,1.194764926,NA,NA,MUS81,80198,MUS81 structure-specific endonuclease subunit,Mus81
ENSG00000172733,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PURG,29942,purine rich element binding protein G,Purg
ENSG00000172738,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TMEM217,221468,transmembrane protein 217,Tmem217
ENSG00000172742,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,OR4D9,390199,olfactory receptor family 4 subfamily D member 9,Olfr1425
ENSG00000172752,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,COL6A5,256076,collagen type VI alpha 5 chain,Col6a5
ENSG00000172757,553,2508,4001,6944,10966,8458,1.370377025,5.110126838,9.17118009,23.1522754,20.31232815,15.98978424,5412.728342,-1.729450236,2.023681441,-0.854605968,0.392769323,0.533615602,CFL1,1072,cofilin 1,Cfl1
ENSG00000172765,0,588,0,0,1,0,0,0.981615569,0,0,0.001517649,0,91.07293321,-11.16023298,3.405398453,-3.277217963,NA,NA,TMCC1,23023,transmembrane and coiled-coil domain family 1,Tmcc1
ENSG00000172769,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,OR5B3,441608,olfactory receptor family 5 subfamily B member 3,Olfr1463
ENSG00000172771,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,EFCAB12,90288,EF-hand calcium binding domain 12,Efcab12
ENSG00000172772,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,OR10W1,81341,olfactory receptor family 10 subfamily W member 1,Olfr1490
ENSG00000172782,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FADS6,283985,fatty acid desaturase 6,Fads6
ENSG00000172785,250,285,2,541,675,291,0.237444385,0.222564537,0.001757088,0.691334436,0.47920594,0.210850614,424.3878548,-2.238080616,2.230879272,-1.00322803,0.315750852,0.459246348,CBWD1,55871,COBW domain containing 1,Cbwd1
ENSG00000172789,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HOXC5,3222,homeobox C5,Hoxc5
ENSG00000172795,0,124,0,2,194,295,0,0.15063129,0,0.003975606,0.214240984,0.332495905,40.03371421,0.096062902,2.772353597,0.034650307,0.972358587,0.984076365,DCP2,167227,decapping mRNA 2,Dcp2
ENSG00000172803,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SNX32,254122,sorting nexin 32,Snx32
ENSG00000172809,488,3238,2426,859,2090,2662,2.722825064,14.85477139,12.52081063,6.448550598,8.716511932,11.33099256,3229.951568,-3.535106813,1.989707322,-1.776696891,0.075618124,0.186374018,RPL38,6169,ribosomal protein L38,Rpl38
ENSG00000172817,0,0,317,0,0,208,0,0,3.087349304,0,0,1.670737013,254.9483335,-4.675743073,3.65174431,-1.280413599,NA,NA,CYP7B1,9420,cytochrome P450 family 7 subfamily B member 1,Cyp7b1
ENSG00000171606,1,0,0,803,605,3,0.001464088,0,0,1.581801157,0.66209333,0.0033508,77.01417898,6.602113389,2.83278558,2.330608231,0.019774027,0.124418885,ZNF274,10782,zinc finger protein 274,Zfp110
ENSG00000172819,0,41,8,331,672,284,0,0.066336143,0.014561592,0.876343103,0.988423237,0.426339405,72.27624536,2.22918453,2.248090031,0.991590417,0.321397366,0.464479622,RARG,5916,retinoic acid receptor gamma,Rarg
ENSG00000172824,0,1,0,0,0,0,0,0.001725364,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,CES4A,283848,carboxylesterase 4A,Ces4a
ENSG00000172828,0,1187,0,0,0,49,0,2.753632212,0,0,0,0.10546833,186.0367666,-6.345537142,3.500967027,-1.812509828,NA,NA,CES3,23491,carboxylesterase 3,Ces3b
ENSG00000171612,0,0,0,358,0,179,0,0,0,3.670063971,0,1.040482054,32.13148721,6.672234624,3.297396015,2.023485985,0.043023067,0.152429382,SLC25A33,84275,solute carrier family 25 member 33,Slc25a33
ENSG00000172831,6,0,0,658,0,1,0.011739045,0,0,1.732113928,0,0.001492593,51.23190906,2.62481123,3.325887385,0.789206286,NA,NA,CES2,8824,carboxylesterase 2,Ces2h
ENSG00000172840,3,0,0,0,0,10,0.007059513,0,0,0,0,0.017952027,4.115926917,-2.908937595,3.44981337,-0.843215932,0.39910769,NA,PDP2,57546,pyruvate dehyrogenase phosphatase catalytic subunit 2,Pdp2
ENSG00000171824,0,0,0,532,0,393,0,0,0,2.114809534,0,0.88581521,53.60844381,7.410696133,3.301806755,2.244436663,0.02480432,0.132684137,EXOSC10,5394,exosome component 10,Exosc10
ENSG00000172867,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KRT2,3849,keratin 2,Krt2
ENSG00000171960,0,0,1,104,516,294,0,0,0.012722637,1.924588019,5.304954156,3.084911605,40.13363848,5.689333091,2.596265277,2.191352764,0.028426275,0.138318836,PPIH,10465,peptidylprolyl isomerase H,Ppih
ENSG00000172269,0,0,0,0,556,318,0,0,0,0,0.613547212,0.358149027,34.9940791,6.79655635,3.26336534,2.082683255,0.037280105,0.147024881,DPAGT1,1798,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1,Dpagt1
ENSG00000172890,1,1489,4,186,1898,1166,0.001153477,1.412189291,0.004267866,0.288662906,1.636446226,1.026047677,370.4199851,-0.795119751,2.358174543,-0.337175954,0.735984263,0.822090796,NADSYN1,55191,NAD synthetase 1,Nadsyn1
ENSG00000172340,0,0,0,3,350,364,0,0,0,0.035885169,2.3258906,2.468800992,29.78760815,6.573363646,2.927615109,2.245296394,0.024749111,0.132684137,SUCLG2,8801,succinate-CoA ligase GDP-forming beta subunit,Suclg2
ENSG00000172901,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,LVRN,206338,laeverin,Lvrn
ENSG00000172915,1202,0,0,0,0,2,2.256696937,0,0,0,0,0.002864565,1464.333193,-13.93908228,3.637950414,-3.831575665,NA,NA,NBEA,26960,neurobeachin,Nbea
ENSG00000172922,2,0,0,0,178,0,0.008338839,0,0,0,0.554743378,0,8.942006072,1.522776402,3.507748156,0.43411794,NA,NA,RNASEH2C,84153,ribonuclease H2 subunit C,Rnaseh2c
ENSG00000172932,135,855,0,642,0,221,0.222177042,1.156966375,0,1.421573996,0,0.277471046,349.834464,-2.485480504,2.895327404,-0.858445404,0.390646565,0.532222921,ANKRD13D,338692,ankyrin repeat domain 13D,Ankrd13d
ENSG00000172935,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MRGPRF,116535,MAS related GPR family member F,Mrgprf
ENSG00000172936,1,757,1,2,118,154,0.0018359,1.142705014,0.001698208,0.00494024,0.161930097,0.21568987,130.7456588,-3.371013477,2.463824842,-1.36820338,NA,NA,MYD88,4615,MYD88 innate immune signal transduction adaptor,Myd88
ENSG00000172938,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MRGPRD,116512,MAS related GPR family member D,Mrgprd
ENSG00000172939,1047,0,0,1,0,0,3.958973395,0,0,0.005087506,0,0,1275.491168,-14.33045702,3.646976441,-3.92940762,NA,NA,OXSR1,9943,oxidative stress responsive kinase 1,Oxsr1
ENSG00000172940,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SLC22A13,9390,solute carrier family 22 member 13,Slc22a13
ENSG00000172943,1,5,0,384,0,630,0.002058406,0.008462336,0,1.063484887,0,0.989308187,56.667347,4.802389624,2.829081641,1.69750832,0.089600599,0.201793174,PHF8,23133,PHD finger protein 8,Phf8
ENSG00000172954,1,528,1,0,263,367,0.00181446,0.787717603,0.001678376,0,0.356697193,0.508011411,110.2853572,-1.662475377,2.695470593,-0.616766283,0.537388895,0.664410752,LCLAT1,253558,lysocardiolipin acyltransferase 1,Lclat1
ENSG00000172366,0,0,0,222,0,439,0,0,0,0.924541461,0,1.036642221,35.05954043,6.798390377,3.288722204,2.067182923,0.038716921,0.14807503,MCRIP2,84331,MAPK regulated corepressor interacting protein 2,Mcrip2
ENSG00000172985,0,0,0,1,0,0,0,0,0,0.006808473,0,0,0.066681983,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,SH3RF3,344558,SH3 domain containing ring finger 3,Sh3rf3
ENSG00000172986,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GXYLT2,727936,glucoside xylosyltransferase 2,Gxylt2
ENSG00000172987,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HPSE2,60495,heparanase 2 (inactive),Hpse2
ENSG00000172380,0,0,0,284,0,259,0,0,0,2.305469132,0,1.192152163,30.88834444,6.615582091,3.287723203,2.012207744,0.044198042,0.153162011,GNG12,55970,G protein subunit gamma 12,Gng12
ENSG00000172995,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ARPP21,10777,cAMP regulated phosphoprotein 21,Arpp21
ENSG00000173011,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TADA2B,93624,transcriptional adaptor 2B,Tada2b
ENSG00000173013,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CCDC96,257236,coiled-coil domain containing 96,Ccdc96
ENSG00000173020,303,29,0,0,0,167,0.589522444,0.046392195,0,0,0,0.247875825,381.3011821,-5.598393811,3.295694792,-1.69869911,NA,NA,GRK2,156,G protein-coupled receptor kinase 2,Grk2
ENSG00000173040,1,0,0,0,0,0,0.003401902,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,EVC2,132884,EvC ciliary complex subunit 2,Evc2
ENSG00000173064,1,318,0,198,42,1,0.000886283,0.231733519,0,0.23610585,0.027823922,0.000676134,65.23635226,-1.780350928,2.690034883,-0.661831911,NA,NA,HECTD4,283450,HECT domain E3 ubiquitin protein ligase 4,Hectd4
ENSG00000173065,1,0,0,0,112,0,0.001624812,0,0,0,0.136024641,0,5.311622687,2.33087996,3.532666818,0.659807471,NA,NA,FAM222B,55731,family with sequence similarity 222 member B,Fam222b
ENSG00000173068,0,0,1,0,0,0,0,0,0.001106339,0,0,0,0.773977575,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,BNC2,54796,basonuclin 2,Bnc2
ENSG00000173080,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RXFP4,339403,relaxin family peptide/INSL5 receptor 4,Rxfp4
ENSG00000173083,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HPSE,10855,heparanase,Hpse
ENSG00000173093,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CCDC63,160762,coiled-coil domain containing 63,Ccdc63
ENSG00000173113,7,419,1013,469,1985,1251,0.049916599,2.456688986,6.681871564,4.499754484,10.58044616,6.805565852,1018.983701,-2.408041132,2.203841853,-1.092656049,0.274544844,0.415713144,TRMT112,51504,tRNA methyltransferase subunit 11-2,Trmt112
ENSG00000173114,2,0,0,0,1,0,0.004912626,0,0,0,0.001836032,0,2.472889628,-5.440217541,3.578563304,-1.520223922,0.128454707,NA,LRRN3,54674,leucine rich repeat neuronal 3,Lrrn3
ENSG00000173120,2192,1,1,222,762,0,2.295270522,0.000860959,0.000968579,0.312762974,0.596409875,0,2713.811975,-5.96872714,3.018700565,-1.97725048,NA,NA,KDM2A,22992,lysine demethylase 2A,Kdm2a
ENSG00000173137,0,0,0,0,357,0,0,0,0,0,1.197259738,0,13.04787893,5.363654947,3.753866852,1.428834628,NA,NA,ADCK5,203054,aarF domain containing kinase 5,Adck5
ENSG00000173141,13,366,0,519,526,680,0.169967892,3.934538792,0,9.129771832,5.140505227,6.782541098,157.7105295,0.22810193,2.367456468,0.096348944,0.92324344,0.953737814,MRPL57,78988,mitochondrial ribosomal protein L57,Mrpl57
ENSG00000173145,0,1,0,40,145,165,0,0.004015423,0,0.262827682,0.529305749,0.614732273,15.73501744,4.937948567,2.589251612,1.907094909,0.056508298,NA,NOC3L,64318,NOC3 like DNA replication regulator,Noc3l
ENSG00000173153,0,0,0,68,0,0,0,0,0,0.44680706,0,0,4.534374829,3.835539777,3.825862918,1.002529327,0.31608801,NA,ESRRA,2101,estrogen related receptor alpha,Esrra
ENSG00000173156,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RHOD,29984,ras homolog family member D,Rhod
ENSG00000173157,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ADAMTS20,80070,ADAM metallopeptidase with thrombospondin type 1 motif 20,Adamts20
ENSG00000173163,0,6,1,0,0,1,0,0.028892786,0.005417397,0,0,0.004467957,1.749061824,-5.125035133,3.310712459,-1.548015781,0.121618497,NA,COMMD1,150684,copper metabolism domain containing 1,Commd1
ENSG00000173166,1,0,0,238,0,0,0.001944974,0,0,0.622816133,0,0,17.08848238,3.910699019,3.542904454,1.103811596,NA,NA,RAPH1,65059,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1,Raph1
ENSG00000173171,0,0,0,0,207,183,0,0,0,0,0.65094566,0.587339136,16.00948043,5.668737991,3.256167878,1.740923135,0.081697053,0.192023939,MTX1,4580,metaxin 1,Mtx1
ENSG00000173175,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ADCY5,111,adenylate cyclase 5,Adcy5
ENSG00000173193,763,30,1,922,2288,96,1.177448334,0.038065171,0.001427444,1.914332061,2.639185199,0.11301824,1084.416521,-2.643815185,2.514051078,-1.051615541,NA,NA,PARP14,54625,poly(ADP-ribose) polymerase family member 14,Parp14
ENSG00000173198,0,0,1,0,0,0,0,0,0.003276183,0,0,0,0.773977575,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,CYSLTR1,10800,cysteinyl leukotriene receptor 1,Cysltr1
ENSG00000173207,0,0,1082,559,227,434,0,0,5.873337808,4.413639166,0.995722611,1.94296824,903.0409473,-3.674321679,2.982942472,-1.231777587,NA,NA,CKS1B,1163,CDC28 protein kinase regulatory subunit 1B,Cks1b
ENSG00000173208,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ABCD2,225,ATP binding cassette subfamily D member 2,Abcd2
ENSG00000173210,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ABLIM3,22885,actin binding LIM protein family member 3,Ablim3
ENSG00000173212,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MAB21L3,126868,mab-21 like 3,Mab21l3
ENSG00000173214,0,191,0,0,0,614,0,0.774025674,0,0,0,2.308666204,57.90225402,-0.070706661,3.555839333,-0.019884661,NA,NA,MFSD4B,91749,major facilitator superfamily domain containing 4B,Mfsd4b1
ENSG00000173218,649,417,0,0,0,484,1.814704728,0.958708414,0,0,0,1.032444276,877.4866652,-5.258591036,3.330234207,-1.579045409,0.114325642,0.234388239,VANGL1,81839,VANGL planar cell polarity protein 1,Vangl1
ENSG00000173221,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GLRX,2745,glutaredoxin,Glrx
ENSG00000172469,0,1,1,913,1138,150,0,0.003874316,0.004358606,5.788228281,4.00815613,0.539208944,110.3230824,6.766290502,2.433083199,2.780953197,0.005419955,0.094232311,MANEA,79694,mannosidase endo-alpha,Manea
ENSG00000173227,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SYT12,91683,synaptotagmin 12,Syt12
ENSG00000173230,4342,3906,2,1650,3673,1176,4.239245727,3.135596862,0.001806219,2.167463269,2.680502554,0.8759233,6194.116888,-4.303611447,2.371835952,-1.81446421,0.069606288,0.18048948,GOLGB1,2804,golgin B1,Golgb1
ENSG00000173237,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,C11orf86,254439,chromosome 11 open reading frame 86,2010003K11Rik
ENSG00000173239,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,LIPM,340654,lipase family member M,Lipm
ENSG00000173250,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GPR151,134391,G protein-coupled receptor 151,Gpr151
ENSG00000173253,0,52,0,0,0,0,0,0.100813103,0,0,0,0,8.050836727,-8.274666931,3.577735567,-2.312822392,0.020732406,NA,DMRT2,10655,doublesex and mab-3 related transcription factor 2,Dmrt2
ENSG00000173258,0,1,0,0,0,0,0,0.003755598,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,ZNF483,158399,zinc finger protein 483,Zkscan16
ENSG00000173261,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PLAC8L1,153770,PLAC8 like 1,Plac8l1
ENSG00000173264,4,0,0,89,0,0,0.010881046,0,0,0.325738939,0,0,10.80737836,0.334316038,3.510254842,0.09523982,NA,NA,GPR137,56834,G protein-coupled receptor 137,Gpr137
ENSG00000173267,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SNCG,6623,synuclein gamma,Sncg
ENSG00000173269,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MMRN2,79812,multimerin 2,Mmrn2
ENSG00000173273,273,1071,0,62,0,2,0.4530492,1.461374086,0,0.138434214,0,0.002532052,502.6033773,-6.884111708,2.907508946,-2.367700955,0.017898997,0.122246913,TNKS,8658,tankyrase,Tnks
ENSG00000173275,0,0,0,392,0,0,0,0,0,2.677688792,0,0,26.13933725,21.21027248,3.805469859,5.573627768,NA,NA,ZNF449,203523,zinc finger protein 449,Zfp449
ENSG00000173276,0,61,0,0,194,0,0,0.067934918,0,0,0.196413921,0,16.53469479,-0.441897613,3.430465601,-0.128815637,NA,NA,ZBTB21,49854,zinc finger and BTB domain containing 21,Zbtb21
ENSG00000173281,2,45,0,638,395,9,0.007451211,0.137847401,0,3.198059696,1.09999441,0.02557993,66.79851894,2.580379266,2.466540782,1.046153092,0.295490356,0.438784795,PPP1R3B,79660,protein phosphatase 1 regulatory subunit 3B,Ppp1r3b
ENSG00000173320,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,STOX2,56977,storkhead box 2,Stox2
ENSG00000173327,2963,0,1,255,665,105,4.254726291,0,0.001328256,0.492662137,0.713769762,0.11502421,3656.366733,-6.289353641,2.889236256,-2.176822207,NA,NA,MAP3K11,4296,mitogen-activated protein kinase kinase kinase 11,Map3k11
ENSG00000173334,0,2,1,1,0,831,0,0.007030059,0.003954408,0.005751867,0,2.710196503,39.4939348,5.106018595,3.059413389,1.668953471,NA,NA,TRIB1,10221,tribbles pseudokinase 1,Trib1
ENSG00000173335,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CST9,128822,cystatin 9,9230104L09Rik
ENSG00000173338,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KCNK7,10089,potassium two pore domain channel subfamily K member 7,Kcnk7
ENSG00000173349,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SFT2D3,84826,SFT2 domain containing 3,Sft2d3
ENSG00000173369,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,C1QB,713,complement C1q B chain,C1qb
ENSG00000173372,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,C1QA,712,complement C1q A chain,C1qa
ENSG00000173376,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NDNF,79625,neuron derived neurotrophic factor,Ndnf
ENSG00000173389,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,IQCF1,132141,IQ motif containing F1,Iqcf1
